OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,High_level_taxonomy,HL_hit_percent_id,HL_hit_query_cover
FOTU43,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium",100,100
FOTU44,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU45,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU46,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Keithomyces,Keithomyces indicus ,unidentified,0,0
FOTU47,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Roussoellaceae,Neoroussoella,Neoroussoella solani ,unidentified,0,0
FOTU48,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,unidentified,"Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",96.364,100
FOTU49,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,Cistella,unidentified,unidentified,0,0
FOTU50,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,"Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium",87.379,93
FOTU51,Fungi,Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,unidentified,unidentified,0,0
FOTU52,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,"Fungi-ZANF50,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",80.889,100
FOTU53,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU54,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Fimicolochytrium,unidentified,unidentified,0,0
FOTU55,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,unidentified,unidentified,"Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea",87.892,100
FOTU56,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,"Fungi-CCHF3B,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis",94.643,100
FOTU57,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU58,Fungi,Ascomycota,unidentified,unidentified,unidentified,Pseudomicrodochium,Pseudomicrodochium suttonii ,unidentified,0,0
FOTU59,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,unidentified,unidentified,unidentified,0,0
FOTU60,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hansfordiaceae,Hansfordia,Hansfordia pruni ,unidentified,0,0
FOTU61,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces aphidis ,unidentified,0,0
FOTU62,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Alfaria,Alfaria terrestris ,unidentified,0,0
FOTU63,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,unidentified,unidentified,0,0
FOTU64,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Arachnion,unidentified,unidentified,0,0
FOTU65,Fungi,Basidiomycota,Microbotryomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU66,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,unidentified,"Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea",90.909,99
FOTU67,Fungi,Sanchytriomycota,Sanchytriomycetes,Sanchytriales,Sanchytriaceae,Sanchytrium,unidentified,unidentified,0,0
FOTU68,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Niesslia,Niesslia mucida ,"Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea",81.614,100
FOTU69,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU70,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Hyponectriaceae,Monographella,unidentified,unidentified,0,0
FOTU71,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",88.71,84
FOTU72,Fungi,Blastocladiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU73,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma poaceicola ,"Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales",83.406,100
FOTU74,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU75,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella sinensis ,"Fungi-CCHF69,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Mucoraceae,g__Mucor,s__Mucor_circinelloides",97.872,85
FOTU76,Fungi,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera,unidentified,unidentified,0,0
FOTU77,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe melonis ,unidentified,0,0
FOTU78,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU79,Fungi,Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,Cyanodermella,unidentified,unidentified,0,0
FOTU80,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU81,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,unidentified,0,0
FOTU82,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU83,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,unidentified,unidentified,0,0
FOTU84,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,unidentified,unidentified,0,0
FOTU85,Fungi,Ascomycota,Dothideomycetes,Muyocopronales,Muyocopronaceae,Arxiella,unidentified,unidentified,0,0
FOTU86,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria oryzae ,"Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales",92.079,90
FOTU87,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU88,Fungi,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera,Minutisphaera aspera ,unidentified,0,0
FOTU89,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,unidentified,unidentified,0,0
FOTU90,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,unidentified,unidentified,0,0
FOTU91,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeridaceae,Lasiosphaeris,unidentified,unidentified,0,0
FOTU92,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Gaeumannomyces,Gaeumannomyces graminicola ,unidentified,0,0
FOTU93,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus aculeatus ,"Fungi-OEO_O50,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium",81.778,100
FOTU94,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU95,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU96,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU97,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-CHH22,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma",100,100
FOTU98,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU99,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,unidentified,unidentified,unidentified,0,0
FOTU_200,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_201,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,unidentified,unidentified,0,0
FOTU_202,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_203,Mocki,Mockimycota,Mockimycetes,Mockiales,Mockiaceae,Mock,mock1,"Mocki-Mock1,p__Mockimycota,c__Mockimycetes,o__Mockiales,f__Mockiaceae,g__Mock,s__mock1",100,100
FOTU_204,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Acrophialophora,Acrophialophora levis ,"Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii",93.213,100
FOTU_205,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,unidentified,"Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea",84.821,100
FOTU_206,Fungi,Ascomycota,Sordariomycetes,Pisorisporiales,unidentified,Brocchiosphaera,unidentified,unidentified,0,0
FOTU_207,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Setophoma,unidentified,"Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales",87.958,84
FOTU_208,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,Stagonospora heteroderae ,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",87.079,81
FOTU_209,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,unidentified,"Fungi-ZANF11,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Sporobolomyces",100,100
FOTU_210,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus flocculosus ,unidentified,0,0
FOTU_211,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_212,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_213,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,unidentified,unidentified,0,0
FOTU_214,Fungi,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_215,Fungi,Basidiomycota,Microbotryomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_216,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_217,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,unidentified,"Fungi-ZANF45,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium",86.517,77
FOTU_218,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia,unidentified,"Fungi-ZANF65,p__Ascomycota,c__Dothideomycetes,o__Botryosphaeriales,f__Botryosphaeriaceae,g__Lasiodiplodia",100,100
FOTU_219,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,unidentified,"Fungi-ZANF45,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium",82.514,76
FOTU_220,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,unidentified,unidentified,0,0
FOTU_221,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,unidentified,"Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae",83.784,100
FOTU_222,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metacordyceps,Metacordyceps chlamydosporia ,"Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium",80.717,100
FOTU_223,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_224,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,"Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium",82.648,98
FOTU_225,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Furcasterigmium,Furcasterigmium furcatum ,"Fungi-CCHF3B,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis",93.694,100
FOTU_226,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Tetraplosphaeriaceae,Tetraploa,unidentified,unidentified,0,0
FOTU_227,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,"Fungi-OEO_O218,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_alpina",94.69,100
FOTU_228,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_229,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,unidentified,"Fungi-CCHF63,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Trimorphomycetaceae,g__Saitozyma",91.22,93
FOTU_230,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,unidentified,unidentified,0,0
FOTU_231,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_232,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,unidentified,unidentified,0,0
FOTU_233,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_234,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_235,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-ZANF76,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae",94.57,100
FOTU_236,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,"Fungi-ZANF50,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",79.295,100
FOTU_237,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,unidentified,0,0
FOTU_238,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,unidentified,"Fungi-ZANF52,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae",100,100
FOTU_239,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,"Fungi-ZANF80,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma",100,100
FOTU_240,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_241,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,unidentified,unidentified,0,0
FOTU_242,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,Mariannaea punicea ,"Fungi-AUSTINS,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Calonectria",81.614,100
FOTU_243,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Racocetraceae,Cetraspora,unidentified,unidentified,0,0
FOTU_244,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Lectera,unidentified,"Fungi-CHH3_A,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis,s__Gibellulopsis_piscis",89.381,100
FOTU_245,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_246,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,unidentified,unidentified,0,0
FOTU_247,Fungi,Mucoromycota,Endogonomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_248,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Poaceascoma,unidentified,unidentified,0,0
FOTU_249,Fungi,Rozellomycota,unidentified,Gs08,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_250,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,"Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii",92.308,100
FOTU_251,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_252,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_253,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,unidentified,"Fungi-ZANF58,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala",83.26,100
FOTU_254,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Pyrenochaetopsis,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",96.364,100
FOTU_255,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,"Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",85.268,100
FOTU_256,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,unidentified,unidentified,0,0
FOTU_257,Fungi,Basidiomycota,Tremellomycetes,Tremellales,unidentified,unidentified,unidentified,"Fungi-EMMF39,p__Basidiomycota,c__Tremellomycetes,o__Tremellales",93.605,78
FOTU_258,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,unidentified,unidentified,0,0
FOTU_259,Fungi,Ascomycota,Sordariomycetes,Lulworthiales,Lulworthiaceae,unidentified,unidentified,unidentified,0,0
FOTU_260,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,unidentified,unidentified,0,0
FOTU_261,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_262,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Bullera,Bullera alba ,"Fungi-EMMF94,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleraceae,g__Bullera,s__Bullera_alba",100,100
FOTU_263,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,unidentified,"Fungi-CHH16,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Curvularia,s__Curvularia_xishuangbannaensis",96.335,87
FOTU_264,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,unidentified,"Fungi-AUSTINS,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Calonectria",85.268,100
FOTU_265,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",82.682,79
FOTU_266,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_267,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris cynodontis ,"Fungi-CHH16,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Curvularia,s__Curvularia_xishuangbannaensis",89.175,87
FOTU_268,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_269,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-CHH16,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Curvularia,s__Curvularia_xishuangbannaensis",87.791,77
FOTU_270,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,unidentified,unidentified,unidentified,0,0
FOTU_271,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Zopfiella,unidentified,unidentified,0,0
FOTU_272,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,unidentified,unidentified,0,0
FOTU_273,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,unidentified,"Fungi-ZANF58,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala",78.509,100
FOTU_274,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_275,Fungi,Blastocladiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_276,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_277,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,unidentified,unidentified,"Fungi-CCHF3B,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis",93.694,100
FOTU_278,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_279,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,unidentified,unidentified,0,0
FOTU_280,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_281,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_282,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",90.426,85
FOTU_283,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_284,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Leptobacillium,unidentified,unidentified,0,0
FOTU_285,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Edenia,Edenia gomezpompae ,"Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales",86.979,85
FOTU_286,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,Sarocladium glaucum ,"Fungi-ZANF38,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae",89.238,100
FOTU_287,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Corynascella,Corynascella humicola ,unidentified,0,0
FOTU_288,Mocki,Mockimycota,Mockimycetes,Mockiales,Mockiaceae,Mock,mock2,"Mocki-Mock2,p__Mockimycota,c__Mockimycetes,o__Mockiales,f__Mockiaceae,g__Mock,s__mock2",100,100
